PostId,Body
58670386,"Since making the member function virtual is not a possibility, you have to simulate dynamic dispatch with type erasure:(live demo)Note that functions in Java are virtual by default.  Not in C++."
58749107,"You have created a float variable respond. This is a numeric value and not a string but ""RESET"" is a string and you can't really compare a number to a string. You need to make respond a String and read the entire line with readStringUntil():By default, WriteLine appends a newline. Make sure you haven't modified that. See: SerialPort.NewLine Property"
58947850,This code should work for virtually any number of available GPIO pins. It works with both signed/unsigned numbers and calculates the mask required to get the desired bits off the number and display it. It also loops and asks for the input repeatedly untill EOF (ctrl+D) is pressed.
58951555,Hoping that your problem is that you don't know how to dynamically create member arrays in a class.
58955278,"On Arduino, space is usually very limited, meaning that using dynamic memory management is usually to be avoided on a large scale since that leads to memory fragmentation over a longer run.The following solution in itself uses no dynamic allocation:The main drawback is that this solution always uses up the same amount of storage meaning waste for smaller objects."
59245127,"When you send a GET/POST request you must put the IP of the destination, in this case, the IP of your ESP32.First thing to note, my server.begin() was listening on 192.168.4.1:80 by default as an access point.Now, to create an asynchronous server that holds GET and POST requests with json data you can have a function like this:file http_server.h:example of file http_server.cpp:Finally, if you want to conect directly to your ESP32 with your mobile/computer, you will need to configure its wifi connection as an ACCESS_POINT. So, your setup()  and loop()in your main.ino could look like:file main.ino:And that's all. to check that everything worked you can connect your mobile phone to the wifi choose_some_ssid with password chose_some_password, open a browser and go to 192.168.4.1/get_data and you should get ""Here I am"" as response.As you said on your question, if you want to send a post with python you can do:More information can be found on https://techtutorialsx.com/2018/10/12/esp32-http-web-server-handling-body-data/ 
Hope it helps!"
59462641,"This is pass by value, so a copy is made for the function. It does not echo any changes back to the original variable.To do that, you need to pass it by reference:Note that you'll need to pass by reference in all functions that want to change the variable (so stateSwitch as well as serialTask).By way of example, note the following:This will result in the three lines 1, 1 and 42, because the call to procA is pass-by-value which doesn't affect the passed variable, just the local copy of it.On the other hand, procB, being pass-by-reference, does change the passed variable.Note also that the call is similar regardless of whether you're passing by value or reference. You do not need to change the call in any way.You may also want to examine the logic behind these things:It's very unusual for a state machine to force the state back to the value it was before executing the event. It may be okay since we can't see all your code but I'd just be careful there."
59473987,"Matrix keyboard scanning does not require any interrupt. You should create scanning function that will be called periodically. The best way is to store each key as a bit in some variable - you have 4x4 keyboard so uint16_t will perfetly fit. XOR operator is perfect for key change detection. Also don't forget to implement some key debouncing functionality.I'd suggest following ""pseudo"" code or something similar (I hope there is no bug in it):"
59513124,"Your questions nudged me to provide a copy of code-with-stubs.developed on Lubuntu 18.10using g++ (Ubuntu 9.2.1-9ubuntu2) 9.2.1 20191008Note: 142 lines,  only 14 lines of stubsBuild output to show compiler options:Execution output (of stubs) including posix time measurement"
59687011,"Using a big regular array can be better sometime because ArduinoSTL takes a lot of memory and removing lets enough free space to use such simple arrays and the compiling is way faster.
In what I was doing, I didn't really needed a vector. A big array was enough.It provides some functions such as malloc(), calloc(), realloc() and free().
The main advantage is that it is standard and is not only for Arduino.
Here is a piece of code in a regular C++ coding to show how to use it.The Arduino IDE doesn't require to include the library as it is already included by default.Here is a link for more details about the library: stdlib.h - C++ referenceIf anyone know a fast vector library, then feel free to share!"
59706852,"Before deciding how to do it, the qquestion is what do you want to do and why.  Because, maybe there are better alternatives using simple C++ idioms.Do you want to specialize some functions of your switch, so instead of calling the function of the auto_switch you'd call dome more specialized ones ?     In this case you wouldn't do:  but instead you would rely on polymorphism with virtual functions in the base class:  and write a specialized class for the leds:  In fact, the compiler will generate some function pointers behind the scene, but you don't have to care:  But event if each object's behavior is dynamic on the the base of the real class of the object,  the objects of the same class share a behavior that was predefined at compile time. If this is not ok, go to the next option. The functions of another objects can only be invoked with that object at hand. So having a function pointer to a led function is not sufficient: you also need to know on which led it shall be applied.   This is why member function pointers are different and somewhat constraint:  you can only invoke functions of class of your member function pointer.  If polymorphism is sufficient (i.e. if derived class has a different implementation of a function already foreseen in the base classe) then you are lucky.   If you want to use a function that only exists in the derived class and not in the base class, it won't compile.  Here a simplified version of auto_swith:  I provide a function, but allso a pointer to the object on which the function has to be invoked: Online demo Another variant would be to use the standard functional library to bind a member function and the object on which it shall be executed (as well as any need parameters):Here you can bind anything: any function of any class: Online demo Now if you want to perform something on an object when you turn on and off the switch, but you need total flexibility,  you can just implement the command pattern :  this lets you execute anything on any object.  And you don't even need a function pointer.  "
59812630,"In most cases temperature does not change very fast, so sampling at 10sps is probably excessive, however if the sampling is noisy, such oversampling is useful to get stable readings at higher resolution.  Given the typical dynamics of temperature change you can instead take the sum of samples over a short period N, and every N seconds, add that sum to a moving-window buffer and reset the N accumulator.The min/max value over the window period can then be found in the buffer without having to retain all the samples over that periodFor example given the following function:you might have a Sketch loop() like:Note that temperatureWindowedMinMax() handles its own sample timing and need only be called rapidly in the loop.  It would be possible to separate the min/max recovery from the sampling by creating two functions and changing the min-max buffer scope:Then update and the usage can be independent:Either way you get control over the memory usage via the constants:For example taking a longer average allows a shorter buffer while being less responsive to rapid fluctuations.  A shorter average but a longer buffer will capture short temperature spikes at the expense of more memory.  In practice, temperature tends to be a low-bandwidth, laggy signal, so the above settings are probably more than adequate in most cases.Note that in both solutions, the conversion from analogue sample sum to temperature need not be carried out on the stored samples of sample sum, but can be performed only on the final min/max result.  Doing do is both efficient and avoids data loss through rounding.  Note also that the sum of samples is accumulated, not the average it is both more efficient and avoids data loss."
59977449,"The loop() sets a target relative position for each motor, then waits until all motors have reached their target position.  Performing a sequence of such steps.  On each timer interrupt, for each motor that has not yet reached its target, a step pulse is generated. (In fact it is a little more complicated, since each motor has speed and acceleration profiles, so the step pulse is generated when demanded by the motion profile).An important thing to note is that the step pulse is very short, the motor controller generates the correct signals to the motor coils to complete the step. The step pulse is completed long before the motor reaches the end of the step (or even starts its step), so although the pulses for each motor are issued sequentially, because this takes no significant time compared to the step time, all motors can step simultaneously not sequentially.So there are two threads of execution - the timer ISR and the loop().  The ISR allows the stepping to occur asynchronously to the loop() code, which can then do other work.  Except in this case it does nothing other than wait for the steps to complete, which rather negates any benefit of background stepping - turning the asynchronous motion into a completely synchronous process.Regardless of the merits and deficiencies of the Arduino Sketch setup()/loop() framework, this particular implementation defeats it completely by never iterating loop() and blocking indefinitely at its end. The framework expects loop() to run to completion and it calls it repeatedly (hence its name - it is the body of the executive loop).  The loop() body should be implemented as a non-blocking state-machine or sequence of state machines, for example:This will allow you to make effective use of the CPU, getting more work done and and allowing more responsive behaviour.  For example you could poll an emergency stop input to abort the motion:"
60032006,"As it was pointed out already in the comments - the argument that UdpTask(String (*handleGson)(String)); constructor expects is not a pointer to a member function. Rather it is a pointer to a free function. A pointer to a member function would be of the form:Note that pointer to a member need to know a member of what type it is.As to your original problem - there are a number of ways to solve it (as always the case with C++).Most straightforward is to use std::function<String(String)> to store a functor. That is any object that can be called. So something like:In the implementation, you just call it as: handler(args);In case you can not use std function - other solutions can be explored.Simplest would be to store a pointer to a handler in you UdpTask and call its method directly:In the implementation, you just call it as: handler->handleGson(args);Now, I do recognise that there might be arcitual concerns about tight coupling between UdpTask and what is eccentially a UDP data handler.
So you may consideg making generic interface for DataHandler, storing pointer to it and making GsonHandler an implementation of DataHandler: "
60065443,"You really should not return false; there. What you want to do is return nullptr; or return NULL; if nullptr is not available. The reason why this was only an warning in the past is probably that you used an older c++ standard in the past. On my system, you get the following for different c++ standards:Code:Output:It seems there was a change to this in the C++11 standard. I am not sure what exactly changed there, the only change I know from C++11 regarding conversions are explicit operators, maybe someone else can say something to this regard."
60082900,"I was able to get the ESP to respond to the AT commands with the following code. There are sections commented out as I was simply frankensteining my way to 'working' code. I was able to change the SSID and password via a hard coded string. I simply sent it by pressing 'Enter' to get the code to proceed. As it turns out the issue laid in sending data to the ESP (rather than receiving, which was my initial theory). Now I need to get the code to receive an uint8_t[] from the terminal, but that is a separate issue from the original question so I'll mark this as answered.Thank you @hamboy75, @Juraj, and @KamilCuk for your help!"
60303887,"Noticing that:129,66,36,24,24,36,66,129 = 128+1; 64+2 ; 32+4; 16+8; 16+8; 32+4; 64+2; 128+1;I ended up with this code:And it works."
60375692,"A ""pointer/reference"" to an array seems to point out some issues in understanding how pointers work in relation to arrays.When you take a pointer to an array element, and ""pass an array"" to such function, you're triggering array-to-pointer decay, and what you end up passing is the pointer to the first element.Thus, in your case, passing sensors via sensor* will work, and you'll be able to change the contents of the array:That being said, if you're passing an array, you need some way to assess the size to avoid out-of-bounds access; one way to do that is to pass it as another parameter.That being said, it's much preferrable to use std::array, which you can then pass as a reference. That way you avoid all the pointer shenanigans and get the size passed automatically. The downside is that you need to know the size at compile-time.Unfortunately, while providing std::string_view, C++ lacks builtin memory-view primitive. std::vector is used in desktop code, but its use in embedded program for a limited MCU is rather questionable. In that case, you might need/want to write your own type encompassing the pointer and size, e.g.:"
6056338,Try this... you will probably need to do the code for exceptions (ex: if the response is bigger than 2024)
60649079,Make your memberCallback function static. Change your code to this:
60657202,"The ESP32 Arduino Core has an example of how to do exactly this athttps://github.com/espressif/arduino-esp32/tree/master/libraries/ESP32/examples/GPIO/FunctionalInterruptI'll quote code from it here:The important things are:std::bind() is a standard C++ library function; there's documentation about it online.That said, I'm concerned about what you plan to do inside your interrupt handler.Interrupt handlers need to run for a very brief amount of time, and they need to be very careful about calling other functions and making sure that data structures are in an inconsistent state. Unless you lock out interrupts (which you should do as little as possible) outside of the interrupt handler, data structures can easily be in inconsistent states.The example in the Arduino Core is good - it just changes a couple of variables. Doing more than that - calling functions like Serial.println() or allocating memory or creating objects is not safe."
60800719,The specification is very poorly written and vague but just adding up all the bytes in the message and taking the lower 2 bytes of the result seems to produce the right checksum:
60810377,"As this is quite often asked question and I'd propose more like using wrapper class inheriting Stream interface on C string (and it can be initialized from Arduino String object too). However usage with Arduino String class is tricky as the original String shouldn't be altered during usage of StringStream, but it's possible to reinitialize it again. Using rvalue (String literal, passed into the class) is forbidden by using non const reference as the parameter of setData method and constructor.However it's not tested much, so there might be some mistakes. The copy/move constructor and assigment is ommited (and it shouldn't be :D), also using  operator=(String&) and operator=(const char*) would be more intuitive interface for it. And the test program would be like:"
60835674,"In order for this to work I need to use addressing like what is talked about in the post:
C++ pointer to objectsthe incorrect way to do this would be like this:Edit: this is a bad idea I have learned. It ""works"" but leads to undefined behavior."
60986629,"The comments are probably going to lead you astray or at best confuse you.  Let me break it down with some options.Firstly, the problem is as you say: the array whose address you are returning no longer exists when the function is popped off the stack to the caller.  Ignoring this results in Undefined Behavior.Here are a few options, along with some discussion:The caller owns the bufferAdvantage is that the caller chooses how this memory is allocated, which is useful in embedded environments.Note you could also choose to return s from this function as a convenience, or to convey some extra meaning.For me, if I was working in an embedded environment such as Arduino, this would be my preference 100%.Use std::string, std::vector or similarThis is probably the way you'd do it if you didn't care about allocation overhead and other potential issues such as fragmentation over time.Allocate memory yourselfIf you want to ensure the allocated memory is exactly the right size, then you'd probably read into a local buffer first, and then allocate the memory and copy.  Same memory considerations as std::string or other solutions dealing with heap memory.This form also has the nightmarish property of the caller being responsible for managing the returned pointer and eventually calling delete[].  It's highly inadvisable.  It's also distressingly common. :(Better way to return dynamically allocated memory, if you absolutely mustSame as #3, but the pointer is managed safely.  Requires C++11 or later.Use a static bufferGenerally frowned upon.  Particularly because this type of pattern results in nasty problems in multi-threaded environments.People mostly choose this approach because they're lazy and want a simple interface.  I guess one benefit is that the caller doesn't have to know anything about what size buffer is acceptable.Make your own class with an internal bufferThis is more of a verbose solution, and may start to smell like over-engineering.  But it does combine the best parts of both #1 and #5.  That is, you get stack allocation of your buffer, you don't need to know the size, and the function itself doesn't need extra arguments.If you did want to have a static buffer, then you could just define one static instance of the class, but the difference would be a clear intent of this in the code."
61054855,"@Delta_G - Thanks!I tried the 2 dimensional array first but could not get it right.
Think I messed up the second printing routine.
For future reference in case somebody needs this to, this is a complete working test code."
61120511,"I followed your code and I did some changes to behave as your example.If your string is always such that, where the ! always come before the # and, in between them there will always be some numbers to work on, then you can do some loops to wait for those markers.So, basically:But again, this algorithm works with the example you provided.Also, I noticed you are returning at the end of the loop() function.
You are not supposed to do that because embedded systems like Arduino must have an infinite loop to keep running."
61121144,"Here's a simpler way of going about it, I think. It depends on whether or not there are requirements that aren't explicitly stated.A few things worth mentioning,Code:"
61225311,As not exactly knowing what you really want I did the following assumptions:So here a complete sequence (works as posted) you could easily implement into your code. No String class is used and its a one line file read/write only:
61277926,"If I am right, your syntax for the ternary operator is wrong, should be like:So it should be like this:Is the same as:If you want to use a function, why not like this?You don`t have to put everything in the function, just the code which has same structure."
61455049,"OpenCV can only work for USB camera, not Raspberry Pi camera. The hardware interface is different.
You can find some Picamera C++ repositories from the Raspberry Pi Q&A.For example:"
61546581,"As I dont like the String class (will cause you memory problems later on)I rewrote with char arrays and it works as expected (Included your ""solution"" but have you checked serial monitor output):"
61573206,"I reworked your code to use char arrays instead of String class and changed the decoding logic. It might have flaws though, cause i could not test the logic for your script.If its not doing what you want, uncomment getDebug() and comment getData() upload and post result (starting with ==== DEBUG ====) as edit to your question.If you get a buffersize error double the amount of BUFFERSIZE till it runs through."
61655638,"To summarize the discussion, and correct some of your wrong assumptions:BTW: data type int usually blames you for not thinking about it.  :)"
61919861,"Here is the initial code of my question, corrected following the @Jarod42's answer.It compiles correctly and tests using sizeof() on the subclasses objects reported the expected sizes of the array."
62133421,"After more attempts of searching for similar issues, I finally found the answer of what is wrong in the code. It just took searching for the error message in so many different possible inputs.The lines:needed to be within rank 0 only. Meaning the correct code to get it to run on multiple nodes is:I don't know how acceptable it is to answer your own question, but I wanted to ensure that if anyone has the same issue they know how to fix it. I know I hate when I find a similar question only to see that the asker edited in that they fixed the issue without explaining how they fixed it. "
62617948,"As @sweenish has already mentioned, you need to fix the errors related to the constructor. You have 2 ways:1.Add a default constructor:which is a shorter equivalent ofThis approach has a drawback of redundant construction + assignment, and you will also have 2 copies of each motors, where each can control your robot, one in main function and one in your Driver object:2.Use pointers (or references) in Driver:Then you will also need to change the way you create SimpleMotors, for example:Of course, you could use raw pointers or uniques_ptr instead. You may find more info on shared_ptr in the here: https://en.cppreference.com/w/cpp/memory/shared_ptr"
63432587,"For embedded code, compactness is the key. Use user-defined structure like so."
63543029,"You can simply use a goto statementin both the loop.....you dont even need a loop if you use goto, like in assembly language.c code for it is:"
63819683,I believe this is the most straight forward and quickest way:
63831703,"I am no familiar with arduino components, but..You can extend the device class:In this way you keep a reference to your register inside your class, from doSomething() you can deference myShiftReference and perform actions with:"
64428720,I found a solution and it worked with inListPassiveTarget:
64478361,"Ok your piece of code does not highlight the error, in fact I try to reproduce that with this code:And it works perfectly with output :You can try it on C++ Shell.So the problem in your code is other piece of code. Probably you use the shared_ptr in a wrong way, let the memory used by this pointer is destroyed before the call of delete."
64792394,"Graphic services use an in-memory buffer to make the screen image and write the whole buffer or only the modified parts of the display into the screen device (e.g. clipping).So, here are two slightly enhanced versions of the program:In both, a call to gettimeofday() has also been added to measure the elapsed time during the display.Second program with sendfile():If the program is launched without parameter, it pauses until the user type CTRL-C otherwise, it returns immediately after the display. On a Raspberry Pi 3 B+ running Linux 32-bits:The original program in the page that you shared is slower in the same conditions (I modified the loop to make it write the whole screen as in the previous two examples, I added inline and static keywords and compiled it with -O3):"
64843801,Here is finally a solution to my problem above. Thought I post it in case anyone else runs into a similar problem:
64966785,"Here it is. The code is a bit redundant :), but you can solve it if you want. Regardless, it must work."
65020609,"lots of thanks to @ocrdu and @Flash Ang for the suggestions, the code below is the working code and my PCB has been running continuously for 58 hours till now:This time to work smart, I used the default ip address to my router and monitor whether my PCB is still connected to the router by looking at the DHCP client list, and remove all the serial commands in the code. I'm afraid for my past experiences on the disconnection issues, it might be just a short temporary disconnect from the router, instead of a permanent disconnection.I'm sorry if there is any lack of testing in this program. Thank you for the time spent to provide me all the useful suggestions =)"
65118028,"I've removed all of the noise from the code sample to focus on the how-tos of passing and calling a function pointer.The gory details, and some very good suggestions, can be found at Pointers to Member FunctionsNote that since Button must now carry around the a reference to the Light instance it uses, making lights and Buttons local variable variables in a sufficiently widely scoped function is an attractive option.For completeness, here's what it looks like with std::function and a Lambda Expression."
65133982,For Arduino IDE:otherwise not working.
65219355," This is not an anwser. You may use the following code to print you string as integer in hex form. Every 12 characters a wide separation, and every 24 a new line. The arrange makes easier for you to count 24 characters. Print-out of this example:(meaning of the number can be checked in an ascii table google search.)  Send you string to above function dum_str(string), and copy the resultant table appending to your post."
65299658,"You never declared the function readSensor() as a part of CrossingSensor. Since it isn't a member function, it has no access to status.All you should have to do is declare the function as a member of CrossingSensor or pass it a CrossingSensor object.You would also need to change the .cpp file to reflect that change. The declaration for each would look like the following:This is your method declaration:This makes readSensor a part of CrossingSensor as well as the other way around."
65313745,It's code that was HTML encoded.  &lt; is the encoding for the < character and &gt; is the encoding for the > character.So this:Is actually this:Also note that this code won't compile as-is.
65361590,"What you do now is read a char, turn it into a CString str, and then you println() it before you go on to the next char.You could probably stick the bytes together the way you want from what you got, but it is easier to read the received bytes into a buffer and split the result:Send the RGB values from Python separated with commas and with a '\n' on the end, and then on the Arduino do something like this (untested, but you get the idea):Note: no checks and error handling in this code.There are no doubt prettier ways, but this came to mind first and I think it will work. It could also be done using a String object, but I try not to.For the code in this other answer to work, some things need to be added (but I haven't tested if these additions are enough):Note that converting what you read from the file to chars or integers on the Python side and simply sending three bytes would greatly simplify things on the Arduino side."
65362940,Arduino Code:Python Code:
65368627,"Your original code is almost correct.You just need to change the format a little bit to synchronise to newline characters.I've used sscanf() to read the 3 integers from the buffer because it returns a count of the number of items it successfully scanned into variables. I've also added some #defines to make it more readable and maintainable.Regarding Serial.parseInt(), it doesn't notify when it times out. Instead, it simply returns 0, which is a valid value, so the caller has no idea whether this was due to a timeout.The same issue exists with Serial.readBytesUntil() because it doesn't notify the caller whether the returned byte count is the result of encountering the search character or enduring a timeout. What if 255,255,25 was received due to a timeout caused by a communication error instead of the expected 255,255,255? The caller would be unaware.Compare with the robust methodology of int.TryParse() in C#.NET which returns a bool to indicate success/failure and passes the parsed int by reference.To overcome the issues of Serial.parseInt() and Serial.readBytesUntil() timing out without returning an error code when the serial input buffer is empty, it's possible to use a non-blocking algorithm algorithm, something like this which reads one character per loop() until it reaches a newline character before scanning the buffer for 3 integers:"
65496661,for your interest here's an example of code using 2 arrays to store button states of arduino pin  given to the corresponding input button. During the loop you can do a simple check with the wanted repeat:button_down() also defers the first repeat by DELAY_WAIT_BEFORE_REPEAT ms.Here the full tested example:
65979498,"menu_main is an array of pointers, that much you realise.You seem to think that &menu_main is a reference to menu_main but that is incorrect. &menu_main is the address of menu_main and & is the address-of operator. It's confusing because the same symbol & in a different context does mean a reference. However you may not be using reference in the technical sense that I am.In any case it doesn't matter, what you have is an array, and you can easily use a pointer to refer to an array, like thisNote that because you have an array of pointers, inview_menu is a pointer to a pointer (aka a double pointer). Also note that the address-of operator & is not needed in this code.EDIT Also note that inview_menu[selectPos] == ""Individual"" is incorrect. You cannot use == to compare C strings, you should use the strcmp function instead."
66150505,"I've made an animation library out of this for the WS2812 ledstrip:https://github.com/laurijssen/ledstripanimator/blob/master/ledanim.cThe timing stuff that jabujavi describes happens in the UpdateFrame function where every animation in the list advances to the next frame after it's configured milliseconds.Now you just call AnimList::UpdateFrame as fast as possible inside loop()editSo if you want to execute code every 2 seconds you create a class which inherits from Animation and override Updateframe. Then put ms variable at the time you want to pass between frames.
Of course remove all Adafruit and animation references if you just want a task based lib."
66189433,"I wrote this simple Serial full message repeater. It does not require a String object or any kind of delaying as in previous answers.How it works
It receives characters and stores them to buffer until terminating character \n or \0 is received. Then it prints the whole buffer back.There is also implemented buffer overflow check, so you don't lose any data.The main advantage of this solution is the speed and possibility to react to the message content even before the whole reading procedure is complete (for example, you can implement a message parser on top of this very easily)."
66423738,"Nvm, turns out I'm an idiot.This entire time it was a simple typo in buildShader() function. Here's the fixed version of that function:The problem was that I was accidentally returning true/false instead of the shader. I have absolutely no idea how the program still managed to run without an error and display a white triangle but that's how it is."
66946427,"looking at the definition of Vector it does not provide a operator==:but using these methods, you can define your own operator== at the start of the file (or put into your own file):now your == comparisons will work."
67259939,"The first approach I looked into was to use some kind of compression on the bitmap font table such as run length encoding as so many entries were binary zero. I tested this approach and it did reduce the amount of memory while adding a bit of complexity. However the amount of memory saved was around 200 bytes with the simple approach I tested.The second approach I looked at was reducing the size of the array by first eliminating the lower case letters and then by changing the bitmap font as well. Changing the bitmap font from a 16x16 size font to an 8x8 size font makes a significant difference in memory usage.However changing the size of the table from const unsigned char font16_B[96][16] to const unsigned char font16_B[96][8] means that the characters displayed on the TFT screen will be smaller.So there is a tradeoff between the amount of memory used and the character display size. Larger displayed characters requires more memory for the description of the glyphs.A quick search for ""8 bitmap font"" finds this GitHub repository of Daniel Hepper, https://github.com/dhepper/font8x8, with an 8x8 size font and the license is Public Domain.Using Preprocessor directives to select the font table to use and selecting a subsection of the file font8x8_basic.h from Hepper's GitHub repository, I added the following to the KeDei TFT library.I also had to modify the character drawing loop so that rather than using 16 columns, it used 8. The number of columns was a hardcoded constant but is now specified by the class variable font_size which is set to either 16 or 8 depending on whether the defined constant USE_FONT_8_B is defined or not.The loop looks like:If I turn on using both the 8x8 font and the SMALLER_FONT_TABLE define then when I compile my sketch I get the following compiler output about memory usage:Here is a comparison of the two different sizes on the 3.5"" TFT display attached to an Arduino Uno. The button is 64 by 40 pixels.NoteI have forked the KeDei TFT library source code from Osoyoo's GitHub and have begun modifications to the source. The fork is located at https://github.com/RichardChambers/driver/tree/master/KeDeiTFTOne of the changes made was to allow text to be double high and/or double wide. This image is of the current version of a scanner/scale simulator showing the difference in style between text that is double high and double wide as well as text that is double high.This updated image show what is expected to be the final GUI for now. It allows for changing the weight and it also allows for setting various status bits to indicate scale error conditions such as under capacity.In order to support the number of buttons, I rewrote the Button class so that I could have buttons which share some data thus saving about 11 bytes per button. So this GUI with eight buttons that are using the data sharing feature saves some 77 bytes of memory, a significant saving for an Arduino.The Button class is now derived from a ButtonShared class. The ButtonShared class is used to declare groups of related buttons which will have the same style. The ButtonShared class contains all the button mechanics and a Button object is a ButtonShared object with its own ButtonData member rather than a shared ButtonData member."
67369247,"I should say I do not like at all the idea of ""auto declare functions in an array"". Placing data in sections are neat tricks, but it's just spagetti code - different parts of code are connected via invisible links - which may lead to unmaintainable mess. Instead of resorting to compiler tricks, I suggest to just write a single big array in one place with clear and simple and readable and maintainable code.is there an easy and similar way to declare a list of functions dynamically?That's relatively very very simple. You place data formatted how you want into a section. Gcc compiler picks up all sections from all files and concatenates them (let's say in random order) and generates to symbols - __start_SECTIONAME and __end_SECTIONAME that you can use to iterate over the elements in the section.The following code:then compile and link:and you can:The same way instead of using __attribute__((__section__(""autofunc""))) you could make a big array of structures that has all the information in one place.Many compilers have different syntax of how to place data in a section and how then get to that section. Research your compiler documentation.Note that that is some convention that sections with leading dot are rather reserved. Prefer to use sections without leading dot for custom sections.How is it possible ?Compiler and linker expose a specific interface to work with user defined section that allows to do just that."
67764997,"In C/C++ one does not simply return an array from a function.When you allocate an array inside a function, you cannot return a pointer to the first element in that array, since when the function returns, all local variables allocated inside that function are wiped clean.When you do this, a pointer to the first element in the array listum is returned from the function. If you know how many elements there are in the array, you can loop through and offset that returned pointer to print each element.You could do this if it were not for the caveat that whenever you return from a function any stack allocated local variables are destroyed or wiped clean, so you are returning an invalid pointer. This is because these variables are stored on the function call stack. When a new function is called, the variables are pushed on top of the stack, and when that function is returned, the variables are popped off the stack.There are two main ways of returning an array from a function. First one, is heap allocating a dynamic array, using malloc() or new. The heap is a region of memory outside of the stack, so it is possible to manually allocate a variable inside the heap, but you would have to also manually deallocate that variable otherwise you get a memory leak.In this example we are manually creating three integers in the heap using malloc(), then fill the allocated integers, and returning a pointer to the first integer. Then in the main function we loop through these three integers, and print each element. Then we need to manually free these three integers, because we manually allocated them.The second way is to create an array in the calling function, and pass a pointer to that array into the called function.Here we do not need to free the array because it is automatically allocated in the calling function. We did not manually allocate it.If that doesn't make sense, perhaps you can watch the following videos:I would recommend you to watch this playlist:"
68095903,"This is how your code can be made to compile without errors:Free function pointers are fundamentally different from member function pointers: You need an object to call them. An object cannot be NULL. NULL should be avoided altogether in favor of nullptr. For initialization of members you should use the member initializer list rather than assignment in the constructor body.However, this wont help you to call class2::readSerialData from class1, because you need an object of class2 to call one of its methods. It's not quite clear why you started with function pointers, so I cannot tell you how to fix your actual issue, but this works (and is much simpler):"
68128276,"This syntax uses initializer list, a feature added to C++ with it's 2011 version.If you can, do switch to a more up to date compiler, at least handling C++14.If not, you can still resort to C-style:An other solution would be to provide a user-defined constructor to Station:"
68371366,"You code for adding a text ""record"" into the tag is correct. The reading from the tag for the message payload however is not. It take a little bit more to get to the ""record"". The nfc.read() return a tag object which consists of a message object, which could consists of multiple records, and within each record, it has the payload length and payload (which is the text node you added), some parsing is required to get the data you wrote into it.Please noted that the data are stored with a prefix that indicating the charset used for encoding the record, I add the code to discard the prefix, the record is stored in byte, it need to be cast to char before Serial.print()."
68460095,"Arduino's Vector library (https://github.com/janelia-arduino/Vector) accepts a statically allocated array at construction time, unlike std::vector which you can pass a size_t into.You will need to pass an array instead of a size_t, or use a different data structure during these member initializers:"
69019583,"You have two Debug values in your code. One global, one member of the Box class.Those are two distinct values, since Box create or copy from a value to create its own, and there's the global one.A solution would be to contain a reference or a pointer.Here's the example with a reference:If you want Box to still be assignable, then use a pointer:Since references are immutable, you loose some important feature of the language: assignment.The assignment would cause t1.ref to point to b after the assignment.Pointer has a more difficult syntax and hard to guess semantics. However, they play very well with assignment since they give you more freedom:"
69262903,"So this is the solution I came up with:You call it as smoothReading<[desired pin]>(). It's very similar to analogRead(), but you'll get the average of 10 readings."
69312975,I guess that you need an array of function pointer.
69517945,"Good question. C-style arrays mixed with C++ objects are tricky as hell. The syntax you've used here doesn't call the constructor for the class Adafruit_NeoPixel with the three arguments you've specified:Correct way to create a C array of C++ objects is either this (note the curly braces which enforce initialization and invocation of the constructor):or this (constructor called explicitly):If you are interested in the root of your problems, it's the expression (LED_COUNT, LED_PIN_0, NEO_GRB + NEO_KHZ800). This gets treated as a comma operator which evaluates all comma separated statements sequentially and returns the value from the last one. So your Adafruit_NeoPixel class got constructed by calling Adafruit_NeoPixel(NEO_GRB + NEO_KHZ800) which probably breaks something important inside it.Consider this snippet of code:You'd expect it to print outBut it doesn't. Instead it prints outThat's because the first object effectively got constructed with Foo(2)"
69525370,"The class has to be templated, rather than the member:In C++17, we can make it figure out the type of F automatically when making a Foo by adding a template deduction guide for Foo:Then, we can use it pretty easily!If you absolutely need runtime polymorphism, you can have an interface that each Foo<F> extends:This article about the way std::function is implemented provides more details than I can in a stack overflow post: https://shaharmike.com/cpp/naive-std-function/Addendum: You can see a working example here.When compiled with optimization, the assembly is extremely compact. One of the benefits of C++ is that there's no overhead in using lambdas or templates, and they're entirely transparent to the compiler.(Virtual functions are NOT transparent, which is why I do my best to avoid them, but sometimes you really need runtime polymorphism)"
69559746,"The performance improvement is not significant, although in an arduino environment,
you may be fighting to reduce every byte of generated code (more than execution speed).As listed, the code is a bad idea, although it will ""probably"" work OK, that's usually not good enough.For this case, you could do something like this:although you'll have to change the rest of the code to match.Edited to add:If the class contains no virtual methods and no other data, you could also do this:memset(this, 0, sizeof(*this));"
69649954,"A very specific limitation of rosserial is arrays have an extra field specifically for data length. This is needed since the data field is implemented as a pointer, thus having no real good way to get data length. The message type actually looks like thisSo, all you have to do is set the data field before sending a message"
