PostId,Body
76182,"Edgar beat me to it by a few seconds, but my answer is pretty much the same as his, so read that first.  I will however add a few extra notes and pointers:Here's my variant of the same code. Note the colon and space in the format that is used to add more formatting to the output (this could be enhanced by adding a % before any format characters as printf does). I also like to use a separate pointer to iterate over the format string instead so that the original start pointer is still available if I should ever want it.Also note the difference between c and i: use c to print a letter from a char, and i to print the number in a char instead."
76183,"I recommend to use printf if you don't need float support in printf. This code produces a little smaller compiled code then the one in Majenko's answer and has the full power of the printf except of float.With StreamLib you can of course print float with normal single print function for floats, the same as for Serial or network Client, with second parameter for the number of decimal places.If you want to create a formatted C-string you can use the CStringBuilder of the StreamLib. It too builds the string with print functions and has 'printf' too."
76241,"As @Majenko suggested, i created solution with pulse counter.Here is working code, based on espressif PCNT Example. Arduino studio, Olimex ESP32-POE board. Each water meter uses separate pulse counter unit. Now I am testing this code and after several days i will accept answer if all works like i want :) "
76256,"After a night of continuous tests i figure out how to control correctly the LED strip using the following : 1- To apply any RGB value (a pixel) you have to send a compete frame of data to all the pixels. In my strip i have 12 pixels ,so to turn for example the first pixel into red , i have to send 11 zero pixels then the red pixel.2- The delay and timing as mentioned above by @Majenko was the key, you just set the data and pulse the clk , that easy.3- the protocol used isn't SPI or I2C , it's a custom protocol based on a custom driver developed by a private company (not a driver for general use or market , it was dev for a big wall lighting project)."
76380,@ Duncan Cthink i have a solution not sure if it's your way but it does work so not bad for a newbie lol
76410,"There is only one rule to follow, really:Never read a variable before writing a defined value to it.You don't need to write explicitly into a variable, because the C++ language distinguishes between two kinds of variables:Static variables are defined outside any function or method, or with the keyword static.Automatic variables are all others.Example:All static variables are initialized exactly one time, before main() is called. Or in the case of Arduino, before setup() or any other method or function is called.Oh, another quite important rule: Know, what you are doing, don't guess, be sure.You might need to read the standard, or at least some good book.If you use some rare feature, make it explicit or comment.Additional notes:The Arduino uses C++. This is a really different language than C.You can think of main() as:"
77181,"The main issue with your code is the formatting. It seems that you have managed to 'comment out' some of the necessary { or } for some of the functions and/or if/else blocks, hence the failure to compile.e.g.The } at the end of that particular line is the closing brace for the void setup() function... but because it's after the // for the comment, the compiler won't see it, so it is effectively missing.This code should now compile on your system... once all the missing { and } were un-commented.In future, when posting a question, please also list WHICH libraries you are using. e.g. there is more than one LiquidCrystal_I2C library... and probably only one right one. Also, that will only be part of the error message. Give the entire message - as the end bit isn't of much use!"
77351,Finally the HTTP Get request with Arduino Uno + ESP8266 Wifi shield which is working is below:// This is a demo example using a public http server for testing both GET and POST requestsOutput:But one issue I am facing is after few call the HTTP invocation is getting stopped probably memory being full. Will check this.
77364,"There is a bug on the library example webclient.ino on getHttpPacket() and getHttpResponse() that it didn't free the memory correctly, causing memory leak. I've updated the code on github repo.Specifically on your getHttpPacket(), here is the corrected code:If you have further issue regarding the library, you can raise an ""issue"" on the github, and I will take a look."
77525,I used the FastLed library and it works now. For some reason the adafruit library only works when I am not using the WiFi. This code works:
77629,"Simple codeAssuming that you are mentioning a squrewave this code mesures the time that squrewave pulse stays in HIGH and prints out in computer serial monitor.You should send the signal to digital pin 7 (or put any pin you won't modify code int pin = 7;) 5 V HIGH and 0 V LOW.The time unit measuring in here is in microseconds.
If you won't to measure low then pulseIn(pin, LOW);I took the example from Arduino official site you can refer more herehttps://www.arduino.cc/reference/en/language/functions/advanced-io/pulsein/Remember this is the basic example there are other good methods than this...Analog wave is bit too complex."
777,"You can use the functions provided AVRGCC: Monitoring Stack UsageThe function was intended to check the stack usage but what it reports is the actual RAM that has never been used (during execution). It does so by ""painting"" (filling) the RAM with a known value (0xC5), and then checking the RAM area counting how many bytes have still the same initial value.
The report will show the RAM that has not been used (minimum free RAM) and therefor you can calculate the max RAM that has been used (Total RAM - reported RAM).There are two functions:StackPaint is executed automatically during initialization and ""paints"" the RAM with the value 0xC5 (can be changed if needed).StackCount can be called at any point to count the RAM that hasn't been used.Here is an example of usage. Doesn't do much but is intended to show how to use the functions."
77972,"I changed it, so it at least compiles."
78070,"The if statements (plural) you posted on GitHub are a lot different to the one you posted above. They contain a lot of of print commands to the LCD, so I think this is what is slowing your code down. It's a fair effort at nicely formatting the output on the display, but is rather convoluted.Here is a simplified version which writes to the LCD as little as possible (2 cursor moves and 2 prints). The formatting of the string is done in Arduino memory before sending it out to the LCD as one complete string.I couldn't understand your variable names, so I've renamed them.I moved the analogReadResolution(12) from loop() to setup() for a slight performance gain.I've grouped the analogue reads together to give a smaller sampling window. Since it's for a control loop, these values should ideally be sampled at exactly the same time and synchronised to a clock (e.g. in hardware).I created a new function for displaying the data on the LCD. It's good practice to break the code down into smaller functional blocks."
78161,"i found itit is thetemp = register_array[packet->local_start_address + i]; // get the data
in the ccp fileregister_array[packet->local_start_address + i]its pointing to the wrong location... register_array??supersized no one has noticed this as long as the simple modbus master for adruino
has been used ?or i have a bad CPP file ?i have temp corrected this by replacing withworks (0 = off / 255 = on)modbus_construct(&packets[PACKET1], 1, 15, 1, 8, 0); // 1 thru 8 = offmodbus_construct(&packets[PACKET2], 1, 15, 1, 8, 255); // 1 thru 8 = on"
78269,"You method sound a bit more complicated that it needs to. What I would do is have the button switch between three colors, and have the potentiometer change the brightness of the currently selected color.For example, when first starting up, the red led is selected. Turning the potentiometer changes the brightness of the red led (in real time). Let's say you turn it 50%, so the red led is at 50% brightness. When you're happy with that, you press the button, and now green is selected. (Since the potentiometer is still at 50% from the red, the green led will immediately turn on at 50% brightness.) You can then turn the pot to change the brightness of the green led. Let's say you turn it all the way of to 0%. Then press the button to select the blue led. Turn it to 100% and the combined color would be a dark purple. Press the button again to select red again.Here is some proof of concept code:PS I left out the pinMode stuff in the setup.PPS make sure the led leads are connected to PWM pin on the Arduino (they have a ~ next to them on the PCB)."
78373,"Ok, I am using WS2812B with nodemcu and Fastled. Now all folks out there reading this need not worry about voltages if your led is not blinking at all. It was not working at D0, it worked for me when I changed to D1, I am not aware of issue though. Need to check that.
I did not use any other component and connected directly to nodemcu.
Below is the simple code for first led to blink."
78395,The code seems to have a few missing lines for logic. Here's a corrected version from my understanding.
78405,"The objective of the code is not clear. It seems the idea is to repeatedly blink 3 LEDs, connected on pins 5,6 and 7. To do so, the code needs slight modification-Also, since you wanted to know why the LEDs stay ON continuously with your code-
This is because there is no delay statement after any of the digitalWrite-LOW statements. If there's no delay, the LEDs may turn off for a fraction of a millisecond, which won't be noticeable."
78647,"It's easier to follow if you indent it properly. I'll do that, and add comments as I go:So you see it receives data through serial and stores it, byte by byte, in input until it receives \n at which point it looks to see if it starts with SEND, then effectively ""cuts off"" the SEND by only considering everything after the SEND. Then it slices the remainder of the string up by looking for the next space each time and convert each portion to an integer which it stores in an array.It then sends that array."
78983,Used like this
79160,"I don't have a normal Nano on a ATTiny84 on hand at this moment.For our purposes, I'm using the ATTiny44, which is essentially what you have, only with smaller memories.  The Nano that I'm using is Nano Clone that I have retrofitted with a ATMega328PB rather than the regular 328P.  To make matters slightly more confusing it is running the regular UNO (rather than NANO) bootloader.  The bootloader lies about the chip signature (saying it is 328P) and uses the UNO baudrate 115200 rather than the Nano's 57600.  So you will see in my screenshots/examples and menu selections ""UNO"" rather than ""Nano"", ""328PB"" rather than ""328P"", and ""ATTiny44"" rather than ""ATTiny84.""These differences are inconsequential.Remove all external circuitry from your Nano.  All means ALL.  That includes
whatever you did to defeat reset as well.Choose Arduino Nano from the Tools/Boards menu.
Choose your Arduino Nano's port from the Tools/Port menu.Upload the following sketch:The LED should blink rapidly for 6 seconds and then remain off indefinitely.The Nano's optiboot bootloader blinks the builtin pin 13 LED three times, but it is a very short event and maybe difficult to distinguish form SPI clock action (which also happens on pin 13).  By contrast, it's hard to miss the blinking that this code produces.Open (or Reopen) the serial monitor and see that it does this again.  Close and
Reopen the serial monitor however many times you want until you feel
comfortable that you're seeing clear indication of the board having reset.Unplug your board and install your choice of reset defeating circuitry.The typical suggestion is a 10uF cap between Arduino Nano RESET and adjacent
GND.  Make sure you don't have your electrolytic cap backwards.I frequently use a hard pullup of about 60 Ohms.Plug the board back in and you should see the LED Blink rapidly for the
power-on (not DTR) reset.Open (or Reopen) the serial monitor and see that the LED remains OFF.
Reopen the serial monitor however many times and see that the LED stays OFF.NOTE: At time of writing the current IDE version is 1.8.13.  Though, everything
said here should be find for old and likely future IDE/arduinoisp.ino releases.In the IDE, from menu File/Examples/11.ArduinoISP, choose the ArduinoISP
sketch.  In its current from in IDE 1.8.13 it requires no modifications for a factory-fresh ATTiny84(A) (or pretty much any AVR), that is with its default configuration fuse values.Break the RESET leg of whatever circuit you chose for defeating DTR reset.Upload the ArduinoISP sketch.You should see that the LED does NOT blink rapidly for 6 seconds as it had previously.
This should indicate that you have successfully uploaded the arduinoisp.ino sketch.Reconnect RESET leg of whatever circuit you chose for defeating DTR reset.Open a new empty sketch.Choose your target chip's settings from the Boards menu.  That is your D.
Mellis ATTiny84 ""board"" should be selected.  Or more generally: any compatible ""board"" from any board support package that supports whatever AVR you want to do this with.Verify that your Arduino Nano's port is still selected in Tools/Port menu.From the Tools/Programmer select ""Arduino as ISP"".  Barring some internationalization effort, it should say exactly that. It should NOT say ""ArduinoISP"" or ""ArduinoISP.org"".  Yes, the Arduino people are usually BAD at picking names.Choose ""Upload using programmer"".You should see a signature check error like this:You may need to turn on ""Verbose"" for uploading in preferences.Because you have not wired anything to the SPI pins the returned device
signature will be pure junk.  The important thing here is you got a device
signature failure and NOT a sync error.  A sync error represents failure of avrdude to talk to the arduinoisp.ino sketch's implementation of the STK500v1 programming protocol.  What you're seeing here is successful STK500v1 communication (to arduinoiso.ino) reporting a perfectly reasonable failure to identify the chip (that you have not even attached yet).Unplug your Nano and wire AVR to it.  With the exception of your attempt to use VIN, I didn't notice anything wrong with your wiring.The ATTiny84 should be wired as:Or more broadly for any ISP supporting AVR tiny/mega:You may want to add a pull-up resistor from the target AVR's RESET to its VCC.  This should be not needed for use with arduinoisp.ino sketch, but you might want it for running on the breadboard.  You may also want to add a decoupling cap between your AVR's VCCs and GND.  I've never needed this for just programming on solderless breadboard though.I don't typically use breadboard power rails when programming AVR devices with single VCC an GND pins.Generally keep your connection short in any case.  They should not be longer than 20 cm really, and can usually be less than half that. Keep them together with the GND where possible. Your SCK signal should probably receive the most care.  I don't see anything wrong with the length of your connections.Plug your Nano (and AVR wired to it) back into USB.Make sure you power light hasn't gone out on the Nano, that it doesn't drop off the USB bus, and nothing feels hot to the touch.  That nothing smells odd.Choose whatever you want to upload.  An empty sketch is fine for testing uploading.Verify that Tools/Port is the port of the Nano.
Verify that the programmer is still ""Arduino as ISP"".
Verify that the ""board"" is still whatever it should be for your target chip (not the Nano).Choose ""Upload using Programmer"".You should get a successful output, that would look something like:The above was generated using the process described with my slightly different setup.With everything being correct in the IDE, if you get SYNC error now you
probably have a wiring issue that's causing the Nano to fail, interfering with its ability to execute the stk500v1 implementation.  This was part of the thinking behind pointing out your VIN connection in the original post:"
79317,"You need to place the decleration outside of your setup() function. In other words, you need to move the following 3 lines and place then above your setup() function:Your code should look like this:"
79570,"One tip to prevent these kind of error: next time align the { and } and you see the error very fast:As you can see char s_name needs to be be declared in the front of the method as you need it in the second line, so you get the following code that compiles:Now you also can see that you process the s_num variable even if there is not a new value from the serial class, so you should put it probably inside, getting:The last statement s_num=10; does not anything.Now, to greatly reduce your code, all digits perform more or less the same code. You can combine this by calculating the delay time (0 -> 100, 9 -> 1000), and you get the following code:By subtracting '0' from a character digit ('0' to '9'), you get its value."
79740,"This is not a solution, however, by rafactoring it makes your sketch more maintainable as duplicated code is removed:Instead of the state integer, it's more clear to use an enumeration and use a switch statement."
79894,Thanks for all your help. I managed to log data in the SD card including date and time. The new code is the following:
80158,"The problem is that you check inside the two functions Sparkle and GreenYellow for another serial byte. Then when it's unequal, you move back to the while loop where you wait for the next serial byte, but I think you need to use the same one to decide to go to the correct function instead of waiting for a next serial byte.Probably the easiest is to not read serial in the while loop but check the incomingByte global variable  (containing the last read byte, and e.g. 1 initially), and ONLY in the two functions set that global variable. Then, when returning to the while loop, you check that global variable to jump to the correct function.So you make a setup function that sets the global variable to 1 (or you do it in the initialization itself):Then, in the loop function, you use:If you don't want to start in either one, then use 3 values (0, 1, 2), and ONLY in the loop function read the Serial byte, but don't read it in the functions.
This way it's a bit more cleaner as it separates the LED functionality with the Serial functionality.The result (using the last method), results in the following code (compiles, not checked).Comments:Used an enumeration for the modeSplit functionality of serial data, processing the mode and RGB routinesI added some initialization lines (i.e. constants) to make it compile."
80228,"I would avoid having multiple .ino files, because of the issues raised
in the other answers. If you want to split your code into multiple
files, the scheme that works reliably is to have:Within the .h/.cpp pair, the .h file declares everything the compiler
needs for understanding code that uses the feature: type definitions
(including classes) and function prototypes. The .cpp file holds the
actual implementation.Applying this scheme to your case would give:my-sketch.ino (actually, with the name of the containing folder):angles.h:angles.cpp:Note that including <Arduino.h> is only useful if the code uses the
Arduino core API. Otherwise you can omit it. The main sketch does not
need to include <Arduino.h> because it is implicitly included in the
.ino file by the Arduino IDE. There is no such implicit inclusion when
the IDE processes .cpp files."
80289,"I've upvoted @Edgar Bonet's answer, because it is correct.I want to add some more examples and explanations though.In C and C++, you can NOT have code logic outside of functions. The global context outside of functions is intended for declarations, definitions, and some initializations/constructors only. All code logic must be inside of a function. Code logic includes post-construction variable assignments, if statements, etc.Therefore, you can NOT do the following, since it attempts to do non-initializing assignments outside of all function scopes.Notice also that in C++ (which Arduino is), you don't need to use typedef for structs either, so I've removed that from the struct definition. I'm also using the stdint.h types, which are considered safer and ""best practice"" for data types, as they specify the exact type size in bits. Use uint8_t in place of unsigned char, uint32_t instead of the Arduino Uno's unsigned long, and uint16_t instead of the Arduino Uno's unsigned int. Also, in C++ in particular, constexpr or enums are preferred over #define to set variable constants.You CAN, however, have variable initializations outside of functions, so long as they occur at the same time as construction, so this is perfectly valid:Or, you can just move your reassignments into a function, such as setup():Here's a full, runnable example on a PC, with printing to verify the contents of the struct were changed:Run it online yourself: https://onlinegdb.com/MnEOQgCQT.Sample output:"
8036,"First of all, you have a while(true) in your loop, that makes no sense. The loop already loops for ever.You are also changing the number every time the loop() is run, making it flicker. If you follow the Arduino library example, you can see they only use setNumber every so often and use refreshDisplay every time the code runs through the loop().Also, you didn't setBrightness, which shouldn't be a problem since the library probably sets a default value, but I'd advise on including it in your code to eliminate unforeseen problems.Try this code and let me know if it works:"
80451,You are supposed to use a filter library on top of the output of the gyro as well as the accelerometer data (both is used!) to get angles ... https://www.arduinolibraries.info/libraries/madgwickHere is a working example that prints the pitch of the sensor from +90 to -90 degrees:
80545,"I think I found a workaround. It relies on the fact that on simple program architectures such as the one used on most microcontrollers, the heap grows upwards while the stack grows backwards.The method checks, on each attempt to allocate memory, whether the newly allocated block would reach into the call stack (+ some safety margin). If so, the pointer is freed again and null is returned.I tried with this a bit more demanding test, and it seems to work as expected (allocates a bunch of blocks until it fails at around 91k, then restarts)"
80606,So like this? And also what kind of serial speeds do I use? @Majenko This is the sender:And this is the receiver:
80658,"In addition to some of the above comments;Your Nano may not support the watchdog. Please check This post on the Arduino forumIf you are looking for ""There are many small programs..."" I'll just post the functions I use for getting free memory, heap and stack information below."
80731,"The best way to handle this exception is to identify what's using so much space on the stack and rewrite your code to avoid it.The three most common ways you'd use too much stack space are:Local variables are stored on the stack, so a large array of them will use up a lot of stack space.Each time a function recurses, its return address and its arguments and local variables are all stored on the stack. If it recurses too many times it will use more storage than is allocated to the stack.when you overrun an array on the stack you'll probably overwrite other variables and corrupt their values. Do it enough and you'll hit the stack guard. Remember that C strings (char arrays and pointers) need n+1 characters to store a string of length n because they're terminated with an extra null '\0' character.If you're using recursive functions, look at ways to limit the recursion or use tail recursion which the compiler may be able to optimize to avoid using excessive stack space.If you're using large variables, think about why and rewrite your code to be able to use smaller variables. For instance, if you're reading a large file, try to process it a line at a time rather than reading the entire file into memory. If you're downloading large JSON from a web server, try using a streaming JSON parser rather than downloading the entire thing and then processing it.A mistake in your code will be the hardest to figure out, given that it's a mistake. Be careful about pointers and memory allocation. Although memory is allocated from the heap and not the stack, if it's overwritten or reused after it's been freed using it as a pointer can still cause stack corruption. Also be careful to not return pointers to local variables inside functions:can also lead to stack corruption as the space occupied by the variable will no longer be reserved for it and may be used by something else."
81112,"I do not understand, how you initialize the DHT sensor object.
(I wonder why this compiles at all.)Your way:I would use:Don't forget to start the DHT object with:Now use the dht object instad of the DHT class.You did not specify what libraries you have used. But I tried all DHT libs I could find and none of them compiled with your code without errors.The following code compiles on my IDE for an arduino UNO having olivers ug8lib and adafruits DHT sensor library installed. BTW: You even did not mention the Arduino/ESP you used. So I guess it is an UNO.I do not have the time to assemble the hardware to try it.
So I can say it compiles, but I can not say it works.EDIT:Now I found adidax ""DHT11 lib"". your code compiles with this library. But you forgott to read the values from the sensor, before you read them from the variables.The following line is missing:"
81271,"I'm afraid your test program doesn't work as you intended. I tested it with a T4.1 without RAM soldered on and it gives the same result as in your question.Here a simple test program showing the effect. It always switches the LED on, even without external RAM soldered on the board.Here the disassembly of the setup function. It clearly shows that the processor tries to store 42 in the (non existing) external RAM and reads it back from there. Obviously the read back value comes from the cache line.
(comments added by me)"
81461,"Firmata.sendString does not send anything to the client in two cases:In this case, while you're sending methodName, you're manually assigning the terminator to the string; and the sender works:The only thing necessary to do to solve this argument problem is making each char variable end with a null terminator. Here you can see the solved code:"
81464,One way is passing external buffer to readLine() to fill:Big NO-NO is doing something like:Another NO-NO:
81975,%d expects a signed int. %u expects an unsigned int. Insert the l modifier to expect a long in each of those cases. So you need a format code of %lu to print a uint32_t.The following code:prints this:
82026,"With the help of Majenko and jsotola in the comments, I've got it fixed! It was the text I was displaying in the Serial Monitor that was slowing the display down. Here is the updated program that works:I'm leaving the program modifications here in case anyone else gets the same problem."
82124,
8278,"The library provides an example for a server.Here's what it looks like:Using the WizFiServer class, it seems to assign a WizFiClient instance to each HTTP socket connection. It can then call clientName.write( /* Data to be sent to client */ ); and clientName.read(); to get values.Once it is done with the client, it can free up resources by calling clientName.disconnect();."
83305,Found the Adafruit NeoPixel is the reason for the problem (or the way it is implemented above is not the best).Solved with the fastLED library as below:
83308,"So, I got carried away with my exams and I forgot to come back with an update and a solution. To take it short, I added a new source of power to the circuit and I am only turning the servo on when needed to rotate, then turn it off again. The code can be seen below:Also, here would be the layout of my final circuit:Basically what I wanted to achieve was sending and displaying the current temperature from an Arduino device to an Android one, then allow the user to adjust the temperature, simulating this with a servo commanded over Bluetooth. For those interested in the Android part as well (and the whole project actually), here is the link to the project repository on GitHub. The Android part is written with C# in the Xamarin Android framework. I hope this helps anyone landing here, good luck! :D"
83327,i searched in stack exchange Arduino but i dint get answer so i posted but when i searched in stack over flow i got link this is my final code
83936,I've got I2C to work reliability between Arduinos with different byte sizes. I have copied the test code below. Note that there is separate code for sending and receiving. It may need to be tweaked but contains the basic idea.One (or more) Arduinos sends to main I2C controller:Sender Code:Receiving Code:
84126,Heres a little sketch you can try.  It uses timing to accomplish the different servo speeds.  It won't give you the exact servo travel each loop but it sounds like you might not mind if it randomly is off by a few degrees each loop.
84423,"so I think I got it, the problem was that on a fail wire.read() returns an int -1
when that gets converted to a unint16 its a big number then it gets left shifted and overflowsthe solution was:This contains some extra error handling I added, but will leave in such as:I didn't do error handling as I would need to rewrite the whole library, and for my application repeating the last reading is sufficient."
84451,"This will work.
No Arrays or difficult stuff about cross blabla.
The code is in within 4-5 micros"
84623,Here are the modifications I have doneHere is the simulation outputObserve the onboard LED going HIGH and the buzzer going off. You can find the project link here where you can test with different Piezo buzzer frequency.CodeDisclaimer: I am not the Wokwi creator but I support it since it is open source and free to use
84823,"should I be declaring last_ms as a global variable instead of
static?Local static is better, as it limits the scope of the variable to just
where it is needed. Consider making it global only if the code is part
of a tutorial meant for beginners which may be confused by the keyword
static.should this code be at the beginning or end of loop?The conditional early return only makes sense if loop() has nothing
more to do once the sensor data is handled, thus this should go at the
very end of loop(). However, if loop() does more than just handle
this data, I think it would be cleaner to avoid the early return: either
put this in a separate function (which can return early), or condition
the handling of the sensor on ms - last_ms >= 10.My understanding is we are basically checking how long the previous
loop took.No. The test is looking at how much time has elapsed since the previous
time last_ms was updated, which could be many loop() iterations ago.But doesn't that mean that we might still get deviation from 100 Hz
due to the time it takes to complete loop (about 2-5ms in my case), so
effectively it's 10 ms + loop complete time?Indeed. With this logic, 10 ms is the minimum time between calls
to sensor_data(). If you want to ensure an accurate average polling
time, you should update last_ms by adding 10. You will still have
sole jitter though.A small note about millis(): since the value is updated every
1.024 ms, it occasionally has to jump by two units at once, and has
therefore 1 ms of jitter. For a period as short as 10 ms, I
would rather use micros(). For example:Edit: About why last_us has to be incremented by a constant
amount, consider this alternative:The code following the if ... return; line will be executed when the
tested condition is false, i.e. when now - last_us >= POLLING_PERIOD.
It may happen that we sometimes have strict equality (now - last_us == POLLING_PERIOD) but, since any code execution takes time, sometimes
now - last_us will be strictly larger than POLLING_PERIOD. Every
time this happens last_us will be incremented by more than
POLLING_PERIOD. This means that the small timing errors accumulate.If, instead, last_us is updated by adding a constant amount, we still
have timing errors (because of the time needed to execute any code), but
they are not cumulative. In other words, we have jitter, but the
average polling frequency is right."
85036,"ok, well there are some things I don't know about your code, and hardware, like if the LCD library can handle uint64_t datatypes. I know the Serial.print() function can only handle up to a unit32_t, so I'm using that.I think your length variable might not be the right length, you might want to add in a check for that in your code. Much of the Arduino code is 8 bit.I think this code will do what you want, at least as I understand it.
beware of what data-types your LCD library can handle."
85132,"Thanks for the answer from @tavisHere is the simulation of their code and it answers your questions aptly.
The code (same as above, except the sweep time change)Link to the simulation:
https://wokwi.com/arduino/projects/303847722463527490Here is another example with three Servo motors running at three different sweep times:
https://wokwi.com/arduino/projects/299552195816194570"
85288,"From the MPU-6000/MPU-6050 Register Map and Descriptions:Section 4.28, Register 107 – Power Management 1 PWR_MGMT_1, pages 40 to 41:Note:
When using SPI interface, user should use DEVICE_RESET (register 107) as well as SIGNAL_PATH_RESET (register 104) to ensure the reset is performed properly. The sequence used should be:Section 4.26, Register 104 – Signal Path Reset SIGNAL_PATH_RESET, page 37:Note: This register does not clear the sensor registers. The reset initializes the serial interface as well.Section 3, Register Map, page 8:The reset value is 0x00 for all registers other than the registers below.This means that the PWR_MGMT_1 register defaults to sleep mode after a reset so it needs to be rewritten to disable sleep mode after commanding a reset.In the following code I've:Modified readGyro() to implement 3 states (Request, Wait, and Read) and return true when 6 bytes have been read from the MPU-6050.Added Blink Without Delay to loop() to see whether the MCU freezes which requires changing the ADO pin from pin 13 (the built-in led) to another pin, i.e. pin 12.Added several Serial.print() statements for debugging to see where things go wrong.Tweaked the code in response to comments.Update based upon RowanP's answerWhile concentrating on the software issues I missed a crucial piece of information from the other datasheet (MPU-6000/MPU-6050 Product Specification), i.e. the electrical characteristics in Sections 6.3 and 6.4 on pages 14 and 15 showing a Vdd range of 2.375 V to 3.46 V:
6.4 Electrical Specifications, Continued
This will require level shifters  on the signals between the 3.3 V MPU-6050 and the 5 V Arduino."
85297,"Well. After searching a lot here's the way todo a ""RENAME"" for a table. It's a bit tricky...
Renaming table in ESP SQLite is very interesting because SQLite has very limited features for editing table. So you can't add field, remove and so on. The only way is to create a new tmp table, copy the content of the orginal one into this tmp table, drop the original one and rename the tmp with the name of the new one.
DROP TABLE is OK with the ESP version of SQLite, but as said in the question, ALTER RENAME don't work.So here is the way to do:1-What tables do we have?When we init the ESP, we calland then we give SQLite the file it will use for saving data with a call to sqlite3_open() giving the name of a previously created file.All our own tables will be saved into this file but also definitions of our tables. For that, SQLite create system table. So in the database we have our own tables but also the SQLlite system tables2 - The data base schema tableOne of the most important table is the database schema one. Its name depend on the version of SQLite. With the version we use on ESP8266 or ESP32, its name is sqlite_master .
This table has 4 fields:3-Check the schemaTo check the content of this specific table, just make a  CREATE TABLE then SELECT * FROM sqlite_masterHere is what I've done and the result:The CREATE TABLE CALL:create TABLE    IF NOT EXISTS     TAB_JOUEUR ('tjoueur_id' INTEGER,""tjoueur_prenom"" TEXT   , ""tjoueur_nom"" TEXT,   ""tjoueur_ville"" TEXT ,  PRIMARY KEY(""tjoueur_id"" AUTOINCREMENT))The result of the SELECT * FROM sqlite_masterand thenAs you can see the sql field relative to the table ""TAB_JOUEUR"" as the CREATE call but it's not a pure copy of the original CREATE call. The original one as ""create"" in lower case, had extra spaces and has a ""IF NOT EXISTS"" which we don't have in the sql field of sqlite_master. But the part between the () is exactly the same (single quote for tjoueur_id, double for tjoueur_nom, extra spaces...)4 - The trickIn order to rename a table, you just have to make a SELECT on sqlite_master in order to get the record of the table you want to rename. Then, change the content of the sql field to replace the ""old name"" by the ""new one"", and perform an update, using the rootpage as id.
So like that:It's basic and don't have test (you must add some!). I start by searching for the record concerning the ""old_name"" table. In the sql field I search for the ""("" and then I replace the first part of the sql field data with the new name of the table.
Then I update. Notice I don't escape the quote because I've previously make a CREATE call without any ' or "" (easier!)After that, I perform a sqlite3_close() then re-open with sqlite3_initialize(); If you don't do that, SQLite don't take change in account (maybe there is a cache for data).5 - Great but... not enought!If you try this, you'll get an error on the update call. That's because for you, ""user"", sqlite_master is a read only table. So you can't update it. In order to prevent writing on some table (like the sqlite_master one), when SQLite create it, it sets a ""read only"" flag. The trick is to edit the source code in order to give to this flag, the value of ""read and write"".
In the sqlite3.c of the LIB, it's a line 17420. You'll see:Just change it bySo when SQLite will create a system table, it will set a read+write flag and so, you would be able to update the sqlite_master table. You need to compile again de lib (on Arduino IDE, just select a wrong board, try to compile, get an error, select ESP32 and compile again and the IDE will perform a full compilation of the lib)If you have trigger, and some other specific feature, maybe it would be nice to check the result of the select * from sqlite_master in order to see if some records need also to be updated. But for basic table, this will do the job.Hope this will help.EditIf you add an index (or more than one) to your table, you'll have also to update 'index"" records from sqlite_master. They are like that:So just update the tbl_name value giving the new name of the table, and update the sql field the same way."
85328,"The short answer to your question is “yes, there is a way”. Multiple
ways actually. You could write a blocking function, which follows more
or less the logic of the example you show, blocking while waiting for
each new byte. Or you could write a non blocking function, which
always return immediately and, either gives you the complete packet,
or tells you that no full packet has been received so far.The non-blocking way may be a bit more complicated, but it is more
useful, because you program can do other stuff, and be responsive, while
waiting for a packet. Here is my take at it. It is based on a finite
state machine:It will be up to you to implement packet_length(). See jstola's
comment on why it is needed.You would use read_packet() like this:Edit: According to your comment, some commands have a payload which
is a string of unknown length, but seemingly NUL-terminated. I
edited the code, and added an extra EXPECTING_STRING state to handle
this special case. It is up to you to implement the boolean function
command_payload_is_string()."
85400,"Here is a sketch to quickly find out unsigned maximum values on any architecture and deduce the bit width from them (I had to use sprintf, because Serial.println(unsigned long long) did not work on my Due):On Arduino Due this gives (I expect it to be the same on SAMD51):Usually you could include ""limits.h"", but it seems that unsigned long long is missing (at least on Due). Hmmm, I didn't expect int and long to be the same, good to know."
85478,Here I have a simple example of cycling over 3 LEDs with the same 'delay' for every LED.
85518,"So I decided a little empirical testing was in order. This is using a nano (328P)Using a simple for loop in loop() (calculating the squares of 0 to 255) over 10 seconds with and without there being serial traffic and at different speeds.Note: this is without any inspection of the ring buffer on incoming data - just measuring the overhead of there being traffic on the wire. The traffic on the wire was the maximum an arduino mega was able to send at that baud rate.Code block as requested for the unit doing the timing (it includes calls to the libraries I am using for my environment, but I am sure you can abstract those away to something else and should not be significant to the stats)"
85940,"You have the right idea to debounce the buttons, but there is a 50 ms delay per button which blocks the loop for a total of 200 ms with four buttons.So consider using a non-blocking debouncer of which there are many examples on the internet, but here is a simple debouncer I put on GitHub. It could be implemented something like the following example:And here it is in action in the Wokwi simulator:"
8600,"Both NTP and milli() waste a lot of processing as it keeps the Arduino busy checking if the time is right. Your best bet is to use the Arduino timer. Set the timer to interrupt every 10 minutes. If you don't need to do anything aside from functions A and B, you can let your Arduino sleep and keep power draw to a minimum.Hope this helps."
